,doi,TC,RTC,CPR,RCPR,PR,RPR,MSC,RMSC
3405,10.18356/e7c7bcb7-en,1,8726.5,0.15292567,3406,1.378055876,6951.5,1,9216
3406,10.1016/0304-3932(88)90168-7,1,8726.5,0.15292567,3406,1.378055876,6951.5,1,9216
3407,10.1016/S0304-4076(01)00098-7,1,8726.5,0.15292567,3406,1.378055876,6951.5,1,9216
3408,10.1002/asi.21332,2,3319,0.152925536,3409,1.422517717,3970.5,3,2518
3409,10.1007/s11192-020-03650-y,4,1339.5,0.152925521,3410,1.476776116,2594,6,987.5
3410,10.1109/TPAMI.2006.184,1,8726.5,0.152925372,3411.5,1.415872127,4249,1,9216
3411,10.1016/j.acha.2006.04.006,1,8726.5,0.152925372,3411.5,1.415872127,4249,1,9216
3412,10.1002/asi.20954,2,3319,0.152924657,3413,1.428684919,3783.5,3,2518
3413,10.1007/s10734-016-9995-x,6,723.5,0.152923554,3414,1.62235461,1193,6,987.5
3414,10.1186/1471-2105-11-24,1,8726.5,0.152923509,3416,1.346726225,11501,2,4105.5
3415,10.1107/S1600577514013939,1,8726.5,0.152923509,3416,1.346726225,11501,2,4105.5
3416,10.1007/s12021-008-9041-y,1,8726.5,0.152923509,3416,1.346726225,11501,2,4105.5
3417,10.1016/0048-7333(94)01002-1,3,1999.5,0.152923152,3418,1.482335324,2500,3,2518
3418,10.1109/32.481535,1,8726.5,0.15292117,3420,1.375086574,7199.5,1,9216
3419,10.2307/2111920,1,8726.5,0.15292117,3420,1.375086574,7199.5,1,9216
3420,10.1016/S0950-5849(99)00053-1,1,8726.5,0.15292117,3420,1.375086574,7199.5,1,9216
3421,10.1038/508312a,2,3319,0.152917445,3422,1.401433781,4974,3,2518
3422,10.1037/h0024051,6,723.5,0.152917117,3423,1.553223677,1648,6,987.5
3423,10.1007/s11192-018-2970-9,2,3319,0.152916759,3424,1.383819352,6361,2,4105.5
3424,10.1086/229694,2,3319,0.152912736,3425,1.447412074,3247,2,4105.5
3425,10.1007/s11192-009-0405-3,1,8726.5,0.152911171,3426,1.403170358,4822.5,1,9216
3426,10.1007/s11192-016-1953-y,1,8726.5,0.152911127,3427,1.4026009,4931.5,1,9216
3427,10.1016/S0167-6377(02)00189-X,2,3319,0.152910933,3428,1.469449867,2740,2,4105.5
3428,10.1016/j.jebo.2019.08.007,2,3319,0.152910069,3429,1.380324932,6690,2,4105.5
3429,10.1007/BF02018141,2,3319,0.152907223,3430,1.401410868,4975,2,4105.5
3430,10.1007/s13278-014-0187-3,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3431,10.1093/bioinformatics/btz071,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3432,10.18637/jss.v022.i07,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3433,10.1186/s40064-015-0821-1,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3434,10.1016/j.joi.2010.06.009,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3435,10.1016/j.joi.2010.06.002,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3436,10.1016/j.stamet.2013.03.002,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3437,10.1080/03610918.2013.867992,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3438,10.1080/07474939708800389,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3439,10.1080/02331888.2011.555551,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3440,10.1029/WR014i006p01105,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3441,10.1007/BF02613613,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3442,10.1002/(SICI)1097-4571(199407)45:6<422::AID-ASI8>3.0.CO;2-C,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3443,10.1080/03610926.2011.573168,1,8726.5,0.152907133,3437.5,1.399152955,5098,1,9216
3444,10.1371/journal.pone.0142709,2,3319,0.152906716,3445,1.431901873,3723,3,2518
3445,10.1126/science.aaw2373,2,3319,0.152906463,3446,1.412063973,4349,3,2518
3446,10.1007/s11192-013-1177-3,2,3319,0.152906328,3447,1.463987429,2845,2,4105.5
3447,10.1177/016555158000200502,1,8726.5,0.152905807,3449,1.386615891,6087.5,1,9216
3448,10.1057/palgrave.jibs.8400286,1,8726.5,0.152905807,3449,1.384003106,6320,1,9216
3449,10.1126/science.1257601,1,8726.5,0.152905807,3449,1.384003106,6320,1,9216
3450,10.1177/0003122410388488,4,1339.5,0.152905688,3451,1.487038804,2430,5,1268.5
3451,10.1177/0956797611427168,2,3319,0.152903005,3452,1.375014729,7238,2,4105.5
3452,10.1007/s11192-014-1447-8,1,8726.5,0.152900934,3453,1.369637248,7967,2,4105.5
3453,10.1016/0048-7333(88)90049-2,1,8726.5,0.152900904,3454,1.382608116,6446,1,9216
3454,10.1007/s11192-016-2200-2,5,955.5,0.15289934,3455,1.599434267,1304,5,1268.5
3455,10.1007/s12564-010-9126-9,2,3319,0.15289928,3456,1.437178382,3571,2,4105.5
3456,10.1007/s11192-016-2183-z,3,1999.5,0.152899161,3457,1.511979808,2079,4,1732.5
3457,10.1007/s11192-014-1243-5,3,1999.5,0.152899131,3458,1.499409836,2230,3,2518
3458,10.1002/smj.957,1,8726.5,0.152898952,3459,1.378716468,6924.5,2,4105.5
3459,10.1111/1467-9442.00300,3,1999.5,0.152889892,3460,1.519110784,1994,3,2518
3460,10.1088/1367-2630/14/8/083030,2,3319,0.152889729,3461,1.435941973,3601,2,4105.5
3461,10.1016/j.respol.2007.03.005,8,449,0.152889475,3462,1.694648446,913,9,507.5
3462,10.1109/MIC.2005.63,1,8726.5,0.152888149,3463,1.37546628,7137,1,9216
3463,10.1109/BIGCOMP.2014.6741432,1,8726.5,0.152887851,3464.5,1.382946033,6409,1,9216
3464,10.1002/asi.21477,1,8726.5,0.152887851,3464.5,1.382946033,6409,1,9216
3465,10.1177/053901847501400602,5,955.5,0.152886987,3466,1.529689543,1884,6,987.5
3466,10.1023/A:1025048516769,7,563,0.152886614,3467,1.836078204,580,7,786
3467,10.1007/s11192-015-1805-1,4,1339.5,0.152886242,3468,1.513589802,2061,5,1268.5
3468,10.1016/j.ijmedinf.2009.03.006,1,8726.5,0.152885959,3470,1.341132063,12328,2,4105.5
3469,10.1016/j.jbi.2011.11.004,1,8726.5,0.152885959,3470,1.341132063,12328,2,4105.5
3470,10.1016/j.jbi.2013.05.004,1,8726.5,0.152885959,3470,1.341132063,12328,2,4105.5
3471,10.1002/asi.23883,5,955.5,0.152884185,3472,1.598250618,1309,5,1268.5
3472,10.1002/asi.21085,4,1339.5,0.152883381,3473,1.584058182,1401.5,4,1732.5
3473,10.1111/j.1467-6435.2009.00447.x,1,8726.5,0.152882621,3474,1.383646887,6378,1,9216
3474,10.1007/s11192-016-1917-2,3,1999.5,0.152876198,3475,1.558902172,1594,3,2518
3475,10.2307/2347628,1,8726.5,0.152876094,3477,1.411600242,4365.5,1,9216
3476,10.1126/science.92.2395.486,1,8726.5,0.152876094,3477,1.411600242,4365.5,1,9216
3477,10.1145/1656274.1656278,1,8726.5,0.152876094,3477,1.411600242,4365.5,1,9216
3478,10.1002/leap.1099,2,3319,0.152875081,3479,1.436448035,3586,3,2518
3479,10.1080/10511250500336203,1,8726.5,0.152872145,3480.5,1.347272385,11442.5,2,4105.5
3480,10.1086/668574,1,8726.5,0.152872145,3480.5,1.347272385,11442.5,2,4105.5
3481,10.1371/journal.pone.0059384,3,1999.5,0.152872115,3482,1.52131835,1972,4,1732.5
3482,10.1007/BF02028091,2,3319,0.152871266,3484,1.450862032,3137,2,4105.5
3483,10.1515/libr.1999.49.3.150,2,3319,0.152871266,3484,1.450862032,3137,2,4105.5
3484,10.1016/j.telpol.2008.11.001,2,3319,0.152871266,3484,1.450862032,3137,2,4105.5
3485,10.1023/B:SCIE.0000013299.38210.74,6,723.5,0.152870819,3486,1.602709241,1287,6,987.5
3486,10.1109/TDSC.2012.75,2,3319,0.152870283,3487,1.457571906,2979,2,4105.5
3487,10.1016/j.joi.2018.08.011,2,3319,0.152869388,3488,1.390389936,5795,2,4105.5
3488,10.1016/j.techfore.2006.04.004,6,723.5,0.152869269,3489,1.719329718,836,6,987.5
3489,10.1007/BF02459289,4,1339.5,0.152867556,3490,1.559512006,1590,4,1732.5
3490,10.1007/s11192-011-0365-2,3,1999.5,0.152866289,3491,1.474598397,2628,3,2518
3491,10.1080/00987913.2013.10765486,3,1999.5,0.15286386,3492,1.556208286,1615,4,1732.5
3492,10.1016/j.cam.2010.02.003,2,3319,0.15286009,3493,1.495954592,2290,2,4105.5
3493,10.1371/journal.pone.0033339,3,1999.5,0.152860031,3494,1.420820889,4053,4,1732.5
3494,10.1177/0165551506062337,1,8726.5,0.152859837,3495,1.374412946,7279,1,9216
3495,10.1007/s11192-018-2933-1,4,1339.5,0.152859598,3496,1.457405655,2981,4,1732.5
3496,10.1016/j.respol.2004.01.007,3,1999.5,0.152858958,3497,1.450682027,3141,3,2518
3497,10.1016/j.joi.2018.06.010,4,1339.5,0.152858898,3498,1.554572168,1636,4,1732.5
3498,10.1016/j.joi.2016.01.007,2,3319,0.152858287,3499,1.463617382,2847,2,4105.5
3499,10.1177/030631296026003006,1,8726.5,0.152857721,3500,1.339323237,12581,3,2518
3500,10.5465/AMJ.2007.25525577,4,1339.5,0.152857572,3501,1.626298019,1174,4,1732.5
3501,10.1007/s11192-020-03562-x,2,3319,0.152857348,3502,1.381958472,6475,2,4105.5
3502,10.1007/s11192-018-2724-8,2,3319,0.152855262,3503,1.466146495,2810,3,2518
3503,10.1177/016555159001600107,1,8726.5,0.152855113,3504.5,1.396520618,5256,2,4105.5
3504,10.2307/2982445,1,8726.5,0.152855113,3504.5,1.396520618,5256,2,4105.5
3505,10.1007/s11192-018-2837-0,1,8726.5,0.152850926,3506,1.375274958,7156.5,1,9216
3506,10.1140/epjst/e2013-01937-5,1,8726.5,0.152850837,3507,1.374817809,7271.5,2,4105.5
3507,10.1016/j.joi.2009.03.007,4,1339.5,0.15284957,3508,1.551912247,1656,4,1732.5
3508,10.1007/s11192-009-0088-9,3,1999.5,0.152849138,3509,1.570523166,1510,3,2518
3509,10.1146/annurev-soc-070308-115954,2,3319,0.152849093,3510,1.425689095,3870.5,2,4105.5
3510,10.1002/asi.23917,3,1999.5,0.152847618,3511,1.484002154,2462,4,1732.5
3511,10.1177/0165551506075326,1,8726.5,0.152847588,3513.5,1.37317542,7414,1,9216
3512,10.1002/1097-4571(2000)51:10<887::AID-ASI20>3.0.CO;2-1,1,8726.5,0.152847588,3513.5,1.37317542,7414,1,9216
3513,10.1007/s11192-006-0126-9,1,8726.5,0.152847588,3513.5,1.37317542,7414,1,9216
3514,10.1016/j.lisr.2004.09.002,1,8726.5,0.152847588,3513.5,1.37317542,7414,1,9216
3515,10.1136/amiajnl-2011-000464,1,8726.5,0.15284574,3516,1.378221842,6932.5,1,9216
3516,10.1504/IJTM.2012.047246,1,8726.5,0.152844757,3517,1.340660491,12389.5,2,4105.5
3517,10.1016/j.joi.2014.01.011,4,1339.5,0.152843848,3518,1.565315208,1551,5,1268.5
3518,10.1007/s11192-008-0211-3,2,3319,0.15284352,3519,1.472098502,2690,2,4105.5
3519,10.1016/j.respol.2007.05.002,1,8726.5,0.152840212,3522,1.37487519,7256.5,1,9216
3520,10.1504/IJTG.2004.004551,1,8726.5,0.152840212,3522,1.37487519,7256.5,1,9216
3521,10.1016/0048-7333(95)00857-8,1,8726.5,0.152840212,3522,1.37487519,7256.5,1,9216
3522,10.1016/S0048-7333(98)00094-8,1,8726.5,0.152840212,3522,1.37487519,7256.5,1,9216
3523,10.1111/j.1468-2370.2007.00225.x,1,8726.5,0.152840212,3522,1.37487519,7256.5,1,9216
3524,10.1023/A:1025056718587,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3525,10.3758/BF03200333,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3526,10.1016/j.biopsycho.2016.02.006,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3527,10.1509/jmkg.68.2.36.27794,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3528,10.1371/journal.pone.0142879,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3529,10.1016/j.technovation.2010.10.008,1,8726.5,0.152837828,3530.5,1.371370289,7672,1,9216
3530,10.1001/jamainternmed.2016.2621,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3531,10.1136/tobaccocontrol-2014-051978,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3532,10.1016/j.joi.2018.07.003,1,8726.5,0.152837828,3530.5,1.371370289,7672,1,9216
3533,10.1080/19761597.2012.741393,1,8726.5,0.152837828,3530.5,1.371370289,7672,1,9216
3534,10.1080/09537325.2015.1024645,1,8726.5,0.152837828,3530.5,1.371370289,7672,1,9216
3535,10.1111/1467-8721.00154,1,8726.5,0.152837828,3530.5,1.37317542,7414,1,9216
3536,10.3145/epi.2015.nov.04,2,3319,0.15283753,3537,1.40942556,4488,3,2518
3537,10.1633/JISTaP.2014.2.2.1,1,8726.5,0.152837381,3538,1.389947114,5806,2,4105.5
3538,10.1186/s13388-014-0005-5,1,8726.5,0.152836591,3540.5,1.389196794,5939.5,2,4105.5
3539,10.1109/ICDIS.2019.00014,1,8726.5,0.152836591,3540.5,1.389196794,5939.5,2,4105.5
3540,10.1007/978-3-319-71928-3_37,1,8726.5,0.152836591,3540.5,1.389196794,5939.5,2,4105.5
3541,10.18653/v1/S15-2093,1,8726.5,0.152836591,3540.5,1.389196794,5939.5,2,4105.5
3542,10.1023/A:1010562815788,4,1339.5,0.152836278,3543,1.725996273,820,4,1732.5
3543,10.1002/leap.1204,2,3319,0.152835771,3544,1.419295921,4105,3,2518
3544,10.1016/j.joi.2011.06.007,2,3319,0.152833551,3545,1.391780704,5702,2,4105.5
3545,10.1007/s11192-017-2335-9,1,8726.5,0.152833223,3546.5,1.386615891,6087.5,2,4105.5
3546,10.1016/j.joi.2017.05.005,1,8726.5,0.152833223,3546.5,1.386615891,6087.5,2,4105.5
3547,10.1111/hir.12040,3,1999.5,0.152832493,3548,1.527125495,1915,3,2518
3548,10.1087/20140203,1,8726.5,0.152830273,3549,1.376799462,7068,1,9216
3549,10.1007/s11192-010-0312-7,1,8726.5,0.152830064,3550,1.400587761,5008,1,9216
3550,10.1037/0003-066X.60.2.170,1,8726.5,0.152830049,3551,1.379734536,6730.5,1,9216
3551,10.1016/j.joi.2009.10.004,2,3319,0.152828604,3552,1.427768749,3818,3,2518
3552,10.1629/23215,2,3319,0.152827784,3553,1.496117735,2288,2,4105.5
3553,10.1177/0162243915614103,1,8726.5,0.152827725,3554,1.345460784,11692,2,4105.5
3554,10.1093/reseval/rvv014,3,1999.5,0.152826756,3555,1.525637514,1933,3,2518
3555,10.1257/aer.90.2.215,7,563,0.152822137,3556,1.692914506,920,8,625
3556,10.2307/2657504,7,563,0.152820602,3557,1.74260384,785,7,786
3557,10.1111/j.1467-971X.2010.01656.x,1,8726.5,0.152820572,3558,1.376799462,7068,1,9216
3558,10.1007/s11192-014-1308-5,5,955.5,0.152818531,3559,1.717359142,843,5,1268.5
3559,10.1007/s11192-014-1311-x,2,3319,0.152818337,3560,1.427493237,3824,4,1732.5
3560,10.1016/j.respol.2009.11.008,5,955.5,0.152818039,3561,1.570436909,1511,7,786
3561,10.1073/pnas.1915378117,5,955.5,0.152814016,3562,1.518399505,2003,5,1268.5
3562,10.1007/s11192-006-0135-8,6,723.5,0.152812555,3563,1.618148267,1212,7,786
3563,10.1108/14684521211209581,2,3319,0.152811378,3564,1.48849648,2411,2,4105.5
3564,10.1007/s11192-019-03132-w,2,3319,0.152811125,3565,1.396148093,5301,2,4105.5
3565,10.1007/s11192-018-2704-z,2,3319,0.152809188,3566,1.402606164,4926.5,3,2518
3566,10.1007/s11192-014-1464-7,1,8726.5,0.152809098,3567,1.384003106,6320,1,9216
3567,10.1093/biosci/biv173,3,1999.5,0.152808428,3568,1.419016126,4112,3,2518
3568,10.1002/asi.21707,2,3319,0.1528081,3569,1.463287351,2851,2,4105.5
3569,10.1371/journal.pone.0118494,1,8726.5,0.152807295,3570.5,1.386541266,6136,1,9216
3570,10.1136/bmjopen-2013-002800,1,8726.5,0.152807295,3570.5,1.386541266,6136,1,9216
3571,10.1256/003590002320603584,1,8726.5,0.152804792,3573,1.403740907,4783.5,1,9216
3572,10.1073/pnas.1810452115,1,8726.5,0.152804792,3573,1.403740907,4783.5,1,9216
3573,10.1016/j.eswa.2014.07.018,1,8726.5,0.152804792,3573,1.403740907,4783.5,1,9216
3574,10.1007/BF00994018,3,1999.5,0.152804658,3575,1.552564753,1652,3,2518
3575,10.1177/0002716290511001002,1,8726.5,0.152802736,3576,1.378965548,6896,1,9216
3576,10.1111/j.1083-6101.2007.00347.x,3,1999.5,0.152799457,3577,1.418737931,4118,3,2518
3577,10.1177/2053951714528481,1,8726.5,0.152798697,3578.5,1.36650959,8301.5,2,4105.5
3578,10.1146/annurev-soc-121919-054621,1,8726.5,0.152798697,3578.5,1.36650959,8301.5,2,4105.5
3579,10.1089/omi.2013.0108,1,8726.5,0.152797103,3580,1.403731036,4790,1,9216
3580,10.1016/j.joi.2014.10.001,1,8726.5,0.152796835,3581,1.457727916,2977,1,9216
3581,10.1126/science.367.6474.132,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3582,10.1137/0222058,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3583,10.1016/S0169-7552(97)00031-7,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3584,10.1142/S0219525913500240,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3585,10.1109/34.709601,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3586,10.1214/aoms/1177729392,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3587,10.1002/(SICI)1097-0258(20000430)19:8<1115::AID-SIM408>3.0.CO;2-X,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3588,10.2307/2530873,1,8726.5,0.152795538,3585.5,1.395657759,5380.5,1,9216
3589,10.2307/2696403,1,8726.5,0.1527953,3590,1.369442483,7978,2,4105.5
3590,10.1038/542007a,1,8726.5,0.152795032,3591,1.37595766,7118.5,1,9216
3591,10.1016/j.joi.2017.10.004,2,3319,0.152795017,3592,1.397278052,5224,3,2518
3592,10.1108/14684520810865958,3,1999.5,0.152794078,3593,1.56427157,1557,3,2518
3593,10.1007/s11192-012-0874-7,1,8726.5,0.152790248,3594,1.37326735,7342.5,1,9216
3594,10.7717/peerj-cs.119,2,3319,0.152788654,3595,1.43481427,3635,3,2518
3595,10.1007/s11192-005-0251-x,2,3319,0.152782694,3596,1.446474561,3281,2,4105.5
3596,10.1038/srep01214,1,8726.5,0.152782157,3597,1.344858654,11770,2,4105.5
3597,10.1016/j.techfore.2009.04.004,2,3319,0.15278168,3598,1.422853953,3955,2,4105.5
3598,10.1016/j.socnet.2006.08.005,2,3319,0.152779415,3599,1.400534066,5012,2,4105.5
3599,10.1007/s11192-006-0055-7,1,8726.5,0.152778342,3602,1.381387262,6637.5,1,9216
3600,10.1007/s11192-012-0780-z,1,8726.5,0.152778342,3602,1.381387262,6637.5,1,9216
3601,10.1016/0305-750X(95)00035-B,1,8726.5,0.152778342,3602,1.381387262,6637.5,1,9216
3602,10.1016/S0048-7333(98)00124-3,1,8726.5,0.152778342,3602,1.381387262,6637.5,1,9216
3603,10.1023/A:1005696606595,1,8726.5,0.152778342,3602,1.381387262,6637.5,1,9216
3604,10.1016/j.techfore.2017.08.002,2,3319,0.152777076,3605,1.428074513,3789,3,2518
3605,10.1002/asi.10144,1,8726.5,0.152777046,3606,1.376925212,7054.5,1,9216
3606,10.1093/pan/mpr013,1,8726.5,0.152774826,3607,1.347317503,11419,2,4105.5
3607,10.1093/reseval/rvs001,1,8726.5,0.152774185,3608,1.386527572,6144.5,2,4105.5
3608,10.1016/j.cell.2015.09.007,3,1999.5,0.152772412,3609,1.493075568,2326,4,1732.5
3609,10.1016/j.joi.2019.02.002,2,3319,0.152771547,3610,1.422307512,3986,3,2518
3610,10.1016/0048-7333(93)90001-X,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3611,10.3989/redc.2017.4.1500,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3612,10.1207/S15327957PSPR0504_2,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3613,10.1016/j.techfore.2015.06.039,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3614,10.1017/S0140525X13002537,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3615,10.1073/pnas.1319946111,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3616,10.1007/BF02016762,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3617,10.1016/0048-7333(90)90032-2,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3618,10.1093/geronj/41.4.520,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3619,10.1016/j.rser.2017.03.068,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3620,10.3390/su10124800,1,8726.5,0.152768597,3616,1.371370289,7672,1,9216
3621,10.1016/j.joi.2016.11.007,2,3319,0.15276809,3622,1.457091355,2994,2,4105.5
3622,10.1007/s11192-018-2638-5,2,3319,0.152764782,3623,1.381821508,6484,2,4105.5
3623,10.2478/jdis-2018-0005,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3624,10.1007/s11135-017-0584-6,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3625,10.1088/1367-2630/9/5/110,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3626,10.1080/00031305.2019.1583913,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3627,10.1057/s41599-019-0352-4,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3628,10.1590/s0102-8529.2019410200007,1,8726.5,0.152759105,3626.5,1.371370289,7672,1,9216
3629,10.1093/scipol/scv037,2,3319,0.152758077,3630,1.406649753,4663,4,1732.5
3630,10.1002/asi.23382,2,3319,0.152756199,3631,1.464861231,2831,2,4105.5
3631,10.1016/j.respol.2006.09.012,3,1999.5,0.152754381,3632,1.494618392,2311,4,1732.5
3632,10.1080/0042098993475,2,3319,0.152746454,3633,1.40971989,4476,4,1732.5
3633,10.1016/j.respol.2012.03.022,2,3319,0.15274635,3634,1.453071791,3075,3,2518
3634,10.1007/s11192-010-0194-8,1,8726.5,0.152738929,3635.5,1.384003106,6320,2,4105.5
3635,10.1109/TEM.2012.2216882,1,8726.5,0.152738929,3635.5,1.384003106,6320,2,4105.5
3636,10.1007/s11192-006-0118-9,5,955.5,0.152738065,3637,1.590804438,1349,6,987.5
3637,10.1111/j.1911-3838.2010.00011.x,1,8726.5,0.152736321,3638.5,1.391171771,5754.5,1,9216
3638,10.1137/0135023,1,8726.5,0.152736321,3638.5,1.391171771,5754.5,1,9216
3639,10.1007/s11192-011-0464-0,1,8726.5,0.152734935,3640,1.396257045,5295,1,9216
3640,10.1175/BAMS-D-13-00083.1,2,3319,0.152732968,3641,1.474503595,2631,2,4105.5
3641,10.1126/sciadv.1500211,1,8726.5,0.152732328,3642,1.37087187,7769.5,1,9216
3642,10.1007/s11192-017-2253-x,3,1999.5,0.152729601,3643,1.473837862,2653,3,2518
3643,10.1002/asi.23102,1,8726.5,0.1527289,3644,1.38402789,6272,1,9216
3644,10.1007/s11192-020-03485-7,1,8726.5,0.152728826,3646,1.365051171,8474,2,4105.5
3645,10.1007/s11192-020-03844-4,1,8726.5,0.152728826,3646,1.365051171,8474,2,4105.5
3646,10.1577/1548-8446-34.6.270,1,8726.5,0.152728826,3646,1.365051171,8474,2,4105.5
3647,10.1111/j.2006.0030-1299.14714.x,2,3319,0.152728766,3648,1.454394444,3053,3,2518
3648,10.1103/PhysRevE.97.052311,2,3319,0.15272671,3649,1.409856658,4474.5,3,2518
3649,10.1093/reseval/rvv007,2,3319,0.152724877,3650,1.379617844,6761,3,2518
3650,10.1007/BF02458394,1,8726.5,0.152724385,3651,1.399799374,5037.5,1,9216
3651,10.1016/j.wpi.2016.03.005,2,3319,0.152723148,3652.5,1.418795567,4115.5,3,2518
3652,10.1016/j.techfore.2009.10.002,2,3319,0.152723148,3652.5,1.418795567,4115.5,3,2518
3653,10.1111/ajps.12103,2,3319,0.152722269,3654,1.397033494,5230,2,4105.5
3654,10.1016/j.joi.2014.04.003,1,8726.5,0.152721852,3655.5,1.384005066,6280.5,1,9216
3655,10.1016/j.joi.2014.01.005,1,8726.5,0.152721852,3655.5,1.384005066,6280.5,1,9216
3656,10.1016/S0378-4371(00)00311-3,1,8726.5,0.152720571,3657,1.395245939,5427.5,1,9216
3657,10.1371/journal.pone.0115092,3,1999.5,0.152719855,3658,1.433322011,3683,3,2518
3658,10.1007/s11192-007-1895-5,1,8726.5,0.152718633,3660,1.381558609,6552,1,9216
3659,10.1086/268251,1,8726.5,0.152718633,3660,1.381558609,6552,1,9216
3660,10.1023/A:1014804608785,1,8726.5,0.152718633,3660,1.381558609,6552,1,9216
3661,10.1016/j.joi.2010.11.002,1,8726.5,0.15271683,3662,1.366034649,8385,2,4105.5
3662,10.1016/j.respol.2018.04.013,2,3319,0.15271388,3663,1.483096486,2477,2,4105.5
3663,10.1016/j.joi.2021.101136,2,3319,0.152712971,3664,1.369275581,7980,4,1732.5
3664,10.1007/s11192-013-1185-3,6,723.5,0.152710751,3665,1.605827333,1275,7,786
3665,10.1371/journal.pone.0013636,2,3319,0.152709812,3666,1.409947331,4466,3,2518
3666,10.1016/j.physa.2018.03.013,3,1999.5,0.152709126,3667,1.458576854,2950,3,2518
3667,10.1007/s11192-016-1893-6,4,1339.5,0.152708501,3668,1.622525331,1190,5,1268.5
